%time,field.header.seq,field.header.stamp,field.header.frame_id,field.info.header.seq,field.info.header.stamp,field.info.header.frame_id,field.info.vehid,field.info.type,field.info.msg_ver,field.info.comm,field.speed,field.position.x,field.position.y,field.position.z,field.yaw,field.wheel_angle,field.quality,field.distance,field.status,field.direction,field.weight,field.correction.x,field.correction.y,field.correction.z,field.reason.reason,field.reason.point.x,field.reason.point.y,field.reason.point.z,field.reason.state
1687475310461373295,2209219,1687475310458751916,,0,0,,1007002,,,,5.34496545792,277.8876746,-1631.02815773,300.185223465,1.83895111084,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310476705702,2209220,1687475310473932027,,0,0,,1007002,,,,5.34656476974,277.858861162,-1630.94630159,300.178914248,1.83914864063,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310496055798,2209221,1687475310493999958,,0,0,,1007002,,,,5.21154689789,277.811488816,-1630.78160863,300.189598997,1.84004974365,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310512455936,2209222,1687475310507040977,,0,0,,1007002,,,,5.21267747879,277.789706162,-1630.72020309,300.186941162,1.84055888653,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310525885751,2209223,1687475310523355007,,0,0,,1007002,,,,5.21416091919,277.760216721,-1630.63696257,300.183342146,1.84083461761,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310545683513,2209224,1687475310541320085,,0,0,,1007002,,,,5.15069389343,277.735383637,-1630.52905087,300.180310367,1.841781497,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310562558505,2209225,1687475310557449102,,0,0,,1007002,,,,5.15199804306,277.707773351,-1630.45353032,300.177983701,1.8425194025,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310578753065,2209226,1687475310576020002,,0,0,,1007002,,,,5.15350961685,277.675703608,-1630.36566437,300.175281495,1.84284126759,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310597997118,2209227,1687475310593656063,,0,0,,1007002,,,,5.08312940598,277.6630323,-1630.27613288,300.180469118,1.8438283205,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310612309503,2209228,1687475310606350898,,0,0,,1007002,,,,5.08421468735,277.641261751,-1630.21546222,300.179865192,1.84465527534,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
